TimeStamp,0_kbmemfree,0_kbmemused,0_X..memused,0_kbbuffers,0_kbcached,0_kbactive,0_kbinact,0_kbdirty,0_kbswpfree,0_kbswpused,0_kbswpcad,0_X..swpcad,0_dentunusd,0_inode.nr,0_plist.sz,0_ldavg.5,0_temp1_degC,0_temp1_.temp,0_temp2_degC,0_temp2_.temp,0_temp3_degC,0_temp3_.temp,0_temp4_degC,0_temp4_.temp,0_X.dev.mapper.cloud..2.root_MBfsfree,0_X.dev.mapper.cloud..2.root_MBfsused,1_kbmemfree,1_kbmemused,1_X..memused,1_kbbuffers,1_kbcached,1_kbactive,1_kbinact,1_dentunusd,1_inode.nr,1_ldavg.5,1_ldavg.15,1_X.dev.mapper.cloud..3.root_MBfsfree,1_X.dev.mapper.cloud..3.root_MBfsused,1_X.dev.mapper.cloud..3.root_.fsused,2_sum_intr.s,2_i140_intr.s,2_kbmemfree,2_kbmemused,2_X..memused,2_kbbuffers,2_kbcached,2_kbcommit,2_X..commit,2_kbactive,2_file.nr,2_runq.sz,2_plist.sz,2_ldavg.1,2_ldavg.5,2_ldavg.15,2_totsck,2_tcpsck,2_irec.s,2_idel.s,2_iseg.s,2_temp1_degC,2_temp1_.temp,2_temp2_degC,2_temp2_.temp,2_temp3_degC,2_temp3_.temp,2_temp4_degC,2_temp4_.temp,2_X.dev.mapper.cloud..7.root_MBfsfree,2_X.dev.mapper.cloud..7.root_MBfsused,2_X.dev.mapper.cloud..7.root_.fsused,2_X.dev.mapper.cloud..7.root_.ufsused,2_X.dev.mapper.cloud..7.root_Ifree,2_X.dev.mapper.cloud..7.root_Iused,3_all_..soft,3_cpu13_.sys,3_cpu13_.soft,3_cswch.s,3_sum_intr.s,3_i127_intr.s,3_i128_intr.s,3_i129_intr.s,3_i130_intr.s,3_i131_intr.s,3_i132_intr.s,3_i133_intr.s,3_kbmemfree,3_kbmemused,3_X..memused,3_kbbuffers,3_kbcached,3_kbcommit,3_X..commit,3_kbactive,3_kbdirty,3_file.nr,3_runq.sz,3_plist.sz,3_ldavg.1,3_ldavg.5,3_ldavg.15,3_eth1_rxpck.s,3_eth1_txpck.s,3_eth1_txkB.s,3_totsck,3_tcpsck,3_irec.s,3_idel.s,3_orq.s,3_iseg.s,3_oseg.s,3_temp1_degC,3_temp1_.temp,3_temp2_degC,3_temp2_.temp,3_temp3_degC,3_temp3_.temp,3_temp4_degC,3_temp4_.temp,3_X.dev.mapper.cloud..8.root_MBfsfree,3_X.dev.mapper.cloud..8.root_MBfsused,3_X.dev.mapper.cloud..8.root_.fsused,3_X.dev.mapper.cloud..8.root_.ufsused,3_X.dev.mapper.cloud..8.root_Ifree,3_X.dev.mapper.cloud..8.root_Iused,4_cpu0_.usr,4_cpu0_.idle,4_cpu2_.usr,4_cpu2_.idle,4_cpu4_.idle,4_cpu8_.idle,4_cpu10_.usr,4_sum_intr.s,4_kbmemfree,4_kbmemused,4_X..memused,4_kbbuffers,4_kbcached,4_kbcommit,4_X..commit,4_kbactive,4_kbinact,4_file.nr,4_runq.sz,4_plist.sz,4_ldavg.1,4_ldavg.5,4_ldavg.15,4_totsck,4_tcpsck,4_tcp.tw,4_irec.s,4_idel.s,4_iseg.s,4_temp1_degC,4_temp1_.temp,4_temp2_degC,4_temp2_.temp,4_temp3_degC,4_temp3_.temp,4_temp4_degC,4_temp4_.temp,4_X.dev.mapper.cloud..9.root_MBfsfree,4_X.dev.mapper.cloud..9.root_MBfsused,4_X.dev.mapper.cloud..9.root_.fsused,4_X.dev.mapper.cloud..9.root_.ufsused,4_X.dev.mapper.cloud..9.root_Ifree,4_X.dev.mapper.cloud..9.root_Iused,5_all_..idle,5_sum_intr.s,5_i136_intr.s,5_i137_intr.s,5_i138_intr.s,5_i139_intr.s,5_i140_intr.s,5_i141_intr.s,5_i142_intr.s,5_kbmemfree,5_kbmemused,5_X..memused,5_kbbuffers,5_kbcached,5_kbcommit,5_X..commit,5_kbactive,5_kbinact,5_kbdirty,5_kbswpfree,5_kbswpused,5_kbswpcad,5_X..swpcad,5_dentunusd,5_inode.nr,5_plist.sz,5_eth1_rxpck.s,5_eth1_txpck.s,5_eth1_txkB.s,5_totsck,5_tcpsck,5_irec.s,5_idel.s,5_orq.s,5_iseg.s,5_oseg.s,5_temp1_degC,5_temp1_.temp,5_temp2_degC,5_temp2_.temp,5_temp3_degC,5_temp3_.temp,5_temp4_degC,5_temp4_.temp,5_X.dev.mapper.cloud..5.root_MBfsfree,5_X.dev.mapper.cloud..5.root_MBfsused,5_X.dev.mapper.cloud..5.root_.fsused,1_RxPacktes,1_RxBytes,4_RxPacktes,4_RxBytes,5_RxPacktes,5_RxBytes,6_RxPacktes,6_RxBytes,0_TxPacktes,0_TxBytes,1_RxPacktes,1_RxBytes,4_RxPacktes,4_RxBytes,5_RxPacktes,5_TxPacktes,5_RxBytes,5_TxBytes,6_RxPacktes,6_TxPacktes,6_RxBytes,15_RxPacktes,15_RxBytes,17_TxPacktes,17_TxBytes,20_TxPacktes,20_TxBytes,21_RxPacktes,21_RxBytes,22_RxPacktes,22_TxPacktes,22_RxBytes,22_TxBytes,23_RxPacktes,23_TxPacktes,23_RxBytes,23_TxBytes,24_RxPacktes,24_TxPacktes,24_RxBytes,25_RxPacktes,25_TxPacktes,25_RxBytes,25_TxBytes,29_RxPacktes,29_RxBytes,30_TxPacktes,30_TxBytes,31_RxPacktes,31_RxBytes,32_TxPacktes,32_TxBytes,34_RxPacktes,34_RxBytes,35_RxPacktes,35_TxPacktes,35_RxBytes,35_TxBytes,36_RxPacktes,36_TxPacktes,36_TxBytes,37_RxPacktes,37_TxPacktes,37_RxBytes,37_TxBytes,38_RxPacktes,38_TxPacktes,38_RxBytes,40_TxPacktes,40_TxBytes,41_RxPacktes,41_RxBytes,42_TxPacktes,42_TxBytes,43_RxPacktes,43_RxBytes
1479410748,37497020,28466468,43.15,189024,26937988,15280200,11937804,40,66900740,195832,39904,20.38,78608,93599,483,0.09,20.5,29.29,20.38,29.11,22.0,31.43,22.0,31.43,197229,207312,36509644,29453844,44.65,111132,27870140,16450668,11632860,100991,131596,0.01,0.05,178327,226214,55.92,21124.0,532.0,32657688,33305800,50.49,144652,26346568,17555448,13.19,21601792,5136,67,2054,72.13,68.4,58.63,327,58,1400.0,1400.0,1402.0,42.62,60.89,42.5,60.71,45.75,65.36,45.75,65.36,217628,186913,46.2,51.29,25942666,370038,0.12,5.0,3.0,88375.0,13152.0,1388.0,1004.0,966.0,502.0,679.0,633.0,309.0,35229184,30735936,46.59,225148,23719708,19055624,14.32,20604728,5472,7200,92,2130,79.04,71.87,58.82,10649.0,6214.0,5886.16,428,64,3355.0,3355.0,6227.0,3490.0,6710.0,46.5,66.43,46.5,66.43,48.5,69.29,48.5,69.29,277663,127006,31.39,36.46,25874299,438405,78.35,5.15,69.0,9.0,5.0,6.86,72.73,20464.0,29155080,36808408,55.8,185736,28802512,20384236,15.32,23772524,11269328,7584,84,2410,76.81,71.48,62.22,524,59,4,1486.0,1486.0,1483.0,44.88,64.11,44.88,64.11,44.5,63.57,44.5,63.57,154711,249830,61.76,66.84,25843749,468955,99.03,17310.0,1681.0,2001.0,1819.0,2137.0,1906.0,2237.0,2161.0,36894320,29069168,44.07,141892,27527112,602356,0.45,16667592,11089092,292,67030408,66164,11204,16.93,93543,90533,447,17065.0,15730.0,15233.19,595,296,9571.0,9571.0,12998.0,9568.0,16148.0,27.5,39.29,27.5,39.29,24.5,35.0,24.5,35.0,81397,323145,79.88,1118,75124,1544,104249,3620,5094804,1289,86936,2654,178826,1118,75124,1544,104249,3620,1290,5094804,87014,1289,3628,86936,1511,101895,1513,102039,2658,179226,2658,179226,3647,1295,5128933,87506,1297,3697,87638,8288397,1290,3652,87002,3625,1288,5098968,86882,1528,103265,1528,103265,1123,75573,1126,75783,2693,181486,1305,3621,87956,7993848,10647,4016,270726,3639,1285,5118693,86660,1284,3624,86594,1510,101829,1517,102315,1131,76113,1125,75705
1479410749,37496196,28467292,43.16,189024,26939168,15280812,11938464,68,66900740,195832,39904,20.38,78608,93599,483,0.09,21.12,30.18,20.5,29.29,22.0,31.43,22.0,31.43,197229,207312,36509772,29453716,44.65,111132,27870140,16450668,11632860,100991,131596,0.01,0.05,178327,226214,55.92,24633.66,557.43,32852692,33110796,50.2,144652,26346680,16829512,12.65,21419808,5040,75,1988,72.13,68.4,58.63,327,59,1433.66,1433.66,1434.65,42.5,60.71,42.5,60.71,45.62,65.18,45.62,65.18,217628,186913,46.2,51.29,25942666,370038,0.29,7.0,7.0,88283.0,12650.0,1375.0,1046.0,1049.0,511.0,640.0,594.0,326.0,35289384,30675736,46.5,225148,23720256,18735488,14.08,20546648,5708,7104,74,2111,79.04,71.87,58.82,11240.0,6777.0,6500.74,427,64,3511.0,3511.0,6468.0,3412.0,6431.0,46.5,66.43,46.5,66.43,48.12,68.75,48.12,68.75,277663,127006,31.39,36.46,25874299,438405,72.45,8.16,76.53,6.12,10.2,9.09,75.0,20095.0,29076336,36887152,55.92,185736,28803108,20363140,15.3,23841404,11269312,7584,78,2410,76.81,71.48,62.22,525,58,4,1463.0,1463.0,1465.0,45.0,64.29,45.0,64.29,44.5,63.57,44.5,63.57,154711,249830,61.76,66.84,25843749,468955,98.99,15603.0,1665.0,2050.0,1837.0,2077.0,1893.0,2170.0,1980.0,36893596,29069892,44.07,141892,27527144,602356,0.45,16667592,11089092,324,67030408,66164,11204,16.93,93543,90531,447,16944.0,16149.0,15613.1,593,294,9251.0,9251.0,12899.0,9243.0,15771.0,27.5,39.29,27.5,39.29,24.0,34.29,24.5,35.0,81396,323145,79.88,1133,76393,1496,100766,3429,4818319,1243,83479,2630,177249,1133,76393,1496,100766,3429,1237,4818319,83083,1243,3420,83479,1464,98736,1461,98526,2543,171428,2547,171728,3425,1188,4805372,79730,1187,3419,79664,7619648,1239,3404,83185,3397,1238,4773923,83119,1452,97684,1453,97750,1098,73987,1100,74119,2484,167136,1216,3527,81953,7752727,10689,3700,249089,3403,1243,4781692,83449,1246,3417,83647,1466,98856,1464,98730,1069,71890,1077,72430
1479410752,37495464,28468024,43.16,189024,26940792,15281424,11939368,156,66900740,195832,39904,20.38,78608,93599,483,0.09,21.12,30.18,20.5,29.29,21.5,30.71,21.5,30.71,197229,207312,36509756,29453732,44.65,111136,27870256,16450740,11632932,100991,131596,0.01,0.05,178327,226214,55.92,23905.0,510.0,32705976,33257512,50.42,144652,26347188,17443968,13.11,21591972,5088,68,2054,72.12,68.46,58.7,327,58,1382.0,1382.0,1380.0,42.62,60.89,42.62,60.89,46.0,65.71,46.0,65.71,217628,186913,46.2,51.29,25942666,370038,0.29,6.93,7.92,86282.0,13839.0,1659.0,889.0,1145.0,547.0,794.0,531.0,392.0,35304524,30660596,46.48,225152,23718612,18893040,14.2,20525848,5660,7056,87,2127,78.8,71.94,58.91,13575.0,7120.0,6455.46,427,64,3939.0,3939.0,6554.0,3962.0,6890.0,46.5,66.43,46.5,66.43,48.12,68.75,48.12,68.75,277662,127007,31.39,36.47,25874299,438405,82.65,2.04,72.0,5.0,4.0,5.94,66.33,23345.0,29238688,36724800,55.67,185736,28804988,19816584,14.89,23690884,11270080,7584,82,2346,77.23,71.65,62.33,525,57,4,1305.0,1305.0,1307.0,44.38,63.39,44.38,63.39,44.5,63.57,44.5,63.57,154710,249831,61.76,66.84,25843749,468955,98.87,16429.0,1846.0,1941.0,1803.0,1871.0,1839.0,2058.0,2042.0,36892900,29070588,44.07,141892,27527248,602356,0.45,16667620,11089136,436,67030408,66164,11204,16.93,93543,90529,447,16299.0,15704.0,15077.75,591,292,9163.0,9163.0,12744.0,9164.0,15487.0,28.0,40.0,28.0,40.0,24.5,35.0,24.5,35.0,81396,323145,79.88,1042,70000,1623,109869,3538,4949130,1257,84637,2681,181045,1042,70000,1623,109869,3538,1255,4949130,84505,1257,3569,84637,1581,106945,1589,107497,2538,171610,2548,172306,3678,1361,5161920,91399,1355,3680,90951,8100082,1267,3537,85405,3553,1272,4971384,85747,1605,108673,1606,108739,959,64829,956,64631,2567,173636,1325,3658,88965,7963955,10725,3885,262115,3539,1268,4951124,85471,1259,3534,84841,1576,106603,1580,106879,974,65851,978,66115
1479410753,37494552,28468936,43.16,189024,26941208,15281692,11939600,36,66900740,195832,39904,20.38,78608,93599,483,0.09,21.38,30.54,20.5,29.29,21.5,30.71,21.5,30.71,197229,207312,36509500,29453988,44.65,111136,27870256,16450740,11632932,100991,131596,0.01,0.05,178327,226214,55.92,23125.0,563.0,32904444,33059044,50.12,144652,26347372,17122536,12.87,21383860,5040,70,2019,72.12,68.46,58.7,326,58,1517.0,1517.0,1516.0,42.62,60.89,42.5,60.71,46.12,65.89,46.12,65.89,217628,186913,46.2,51.29,25942666,370038,0.21,6.06,4.04,85536.0,13806.0,1384.0,878.0,882.0,472.0,887.0,598.0,472.0,35399128,30565992,46.34,225152,23721688,18367508,13.8,20429916,5948,6864,71,2073,78.8,71.94,58.91,11224.0,6696.0,6446.32,426,63,3682.0,3682.0,6417.0,3660.0,6668.0,47.0,67.14,46.5,66.43,48.12,68.75,48.12,68.75,277662,127007,31.39,36.47,25874299,438405,78.0,2.0,81.63,1.02,1.02,3.06,77.23,23596.0,29236904,36726584,55.68,185736,28805720,20031428,15.05,23712024,11270412,7680,82,2378,77.23,71.65,62.33,525,59,3,1571.0,1572.0,1573.0,44.5,63.57,44.5,63.57,44.38,63.39,44.38,63.39,154710,249831,61.76,66.84,25843749,468955,98.74,17957.0,1866.0,2047.0,1904.0,1993.0,2006.0,2266.0,2038.0,36893328,29070160,44.07,141892,27527280,602356,0.45,16667628,11089148,468,67030408,66164,11204,16.93,93543,90531,447,16655.0,16001.0,15419.99,593,294,9821.0,9822.0,13504.0,9819.0,16642.0,27.5,39.29,27.5,39.29,24.5,35.0,24.5,35.0,81396,323145,79.88,976,66035,1564,105643,3720,5227970,1309,88403,2540,171690,976,66035,1564,105643,3720,1308,5227970,88337,1309,3708,88403,1549,104609,1551,104717,2650,178948,2665,180010,3584,1235,5033931,83228,1235,3585,83204,8090320,1306,3724,88125,3712,1309,5211833,88323,1508,101707,1508,101719,1122,75914,1123,75980,2577,173895,1287,3759,86862,8423294,10731,3869,261123,3722,1305,5227953,88059,1313,3724,88587,1555,105077,1551,104795,1097,74240,1095,74120
1479410754,37493876,28469612,43.16,189024,26942388,15282012,11940488,64,66900740,195832,39904,20.38,78608,93599,483,0.09,21.0,30.0,20.38,29.11,21.5,30.71,21.5,30.71,197229,207312,36509712,29453776,44.65,111136,27870312,16450772,11632956,100991,131596,0.01,0.05,178327,226214,55.92,21983.0,610.0,32837704,33125784,50.22,144652,26347492,17337940,13.03,21428712,5184,71,2039,72.12,68.46,58.7,328,59,1457.0,1457.0,1456.0,42.5,60.71,42.5,60.71,46.0,65.71,46.0,65.71,217627,186914,46.2,51.29,25942666,370038,0.17,5.0,4.0,82295.0,13608.0,1464.0,837.0,1072.0,535.0,690.0,572.0,450.0,35352212,30612908,46.41,225152,23726384,18679752,14.04,20476444,6264,6912,73,2108,78.8,71.94,58.91,9154.0,6540.0,6399.33,427,63,3550.0,3550.0,6276.0,3542.0,6593.0,47.0,67.14,46.5,66.43,48.0,68.57,48.0,68.57,277661,127008,31.39,36.47,25874299,438405,82.83,1.01,81.82,0.0,1.98,4.04,79.0,19936.0,29106040,36857448,55.88,185736,28806752,20371904,15.31,23812112,11271160,7680,78,2410,77.23,71.65,62.33,525,58,3,1346.0,1345.0,1342.0,44.0,62.86,44.0,62.86,44.5,63.57,44.5,63.57,154710,249831,61.76,66.84,25843749,468955,98.99,15114.0,1881.0,1942.0,1791.0,1799.0,2024.0,2139.0,1898.0,36896164,29067324,44.07,141892,27527316,602356,0.45,16667688,11089168,504,67030408,66164,11204,16.93,93543,90533,447,17508.0,16801.0,16179.03,595,295,9213.0,9212.0,12676.0,9206.0,15607.0,27.62,39.46,27.62,39.46,24.0,34.29,24.5,35.0,81396,323145,79.88,1108,74978,1577,106414,3626,5098903,1185,79742,2691,181788,1108,74978,1577,106414,3626,1188,5098903,79940,1185,3641,79742,1508,102181,1505,102007,2573,174176,2547,172352,3882,1316,5460052,88761,1317,3908,88827,8866730,1172,3620,78860,3619,1170,5094246,78704,1539,103931,1533,103535,1002,67626,1001,67560,2601,176100,1227,3627,82795,8196884,10947,3823,258565,3620,1172,5093610,78860,1170,3623,78728,1512,102373,1521,103031,1019,68687,1021,68807
1479410755,37492492,28470996,43.16,189024,26943284,15282984,11940232,92,66900740,195832,39904,20.38,78608,93599,483,0.08,21.0,30.0,20.0,28.57,21.38,30.54,21.38,30.54,197229,207312,36509616,29453872,44.65,111136,27870312,16450772,11632956,100991,131596,0.01,0.05,178327,226214,55.92,23442.0,537.0,32953084,33010404,50.04,144652,26347652,17109328,12.86,21359420,5184,75,2022,72.19,68.54,58.77,327,58,1366.0,1366.0,1367.0,42.5,60.71,42.5,60.71,46.0,65.71,46.0,65.71,217627,186914,46.2,51.29,25942666,370038,0.25,4.95,6.93,82981.0,13431.0,1509.0,747.0,1030.0,531.0,846.0,485.0,431.0,35450404,30514716,46.26,225152,23708544,18371032,13.81,20377116,4908,6864,77,2076,78.8,71.94,58.91,10992.0,6501.0,6262.88,427,64,3599.0,3600.0,6464.0,3581.0,6767.0,47.0,67.14,46.5,66.43,48.0,68.57,48.0,68.57,277661,127008,31.39,36.47,25874299,438405,81.82,0.0,83.17,0.99,0.99,3.06,77.0,19395.0,29094384,36869104,55.89,185736,28807468,20359592,15.3,23829308,11271552,7728,73,2410,77.23,71.65,62.33,525,59,3,1347.0,1347.0,1347.0,44.75,63.93,44.75,63.93,44.5,63.57,44.5,63.57,154710,249831,61.76,66.84,25843749,468955,99.28,14855.0,1904.0,1968.0,1735.0,1767.0,2032.0,2039.0,1660.0,36896428,29067060,44.07,141892,27527348,602356,0.45,16667696,11089168,536,67030408,66164,11204,16.93,93543,90533,447,15923.0,15194.0,14633.6,595,296,9039.0,9039.0,12533.0,9043.0,15488.0,27.5,39.29,27.5,39.29,24.38,34.82,24.5,35.0,81396,323145,79.88,1021,69032,1539,104203,3372,4745372,1159,78083,2548,172383,1021,69032,1539,104203,3372,1157,4745372,77951,1159,3351,78083,1686,114343,1687,114409,2668,180394,2669,180460,3351,1149,4713006,77451,1150,3340,77517,7508502,1157,3378,77927,3380,1158,4757219,78017,1681,114297,1678,114087,1029,69404,1033,69668,2690,182110,1169,3333,78803,7369773,10994,3850,260307,3378,1157,4755019,77927,1158,3371,77993,1687,114445,1680,113925,1035,69805,1033,69673
1479410756,37492204,28471284,43.16,189024,26943824,15283388,11940568,92,66900740,195832,39904,20.38,78608,93599,483,0.08,21.0,30.0,20.25,28.93,21.5,30.71,21.5,30.71,197229,207312,36509520,29453968,44.65,111144,27870372,16450792,11632972,100991,131596,0.01,0.05,178327,226214,55.92,21196.0,614.0,32972200,32991288,50.01,144652,26347840,17026708,12.8,21314988,5184,71,1987,72.19,68.54,58.77,328,58,1516.0,1516.0,1512.0,42.38,60.54,42.12,60.18,45.88,65.54,45.88,65.54,217627,186914,46.2,51.29,25942666,370038,0.21,6.06,5.05,94941.0,12677.0,1533.0,715.0,966.0,494.0,893.0,461.0,393.0,35474080,30491040,46.22,225156,23712424,18390316,13.82,20351304,5208,6912,77,2076,78.09,71.91,58.97,12800.0,6800.0,6391.02,427,64,3490.0,3489.0,6115.0,3533.0,6419.0,46.5,66.43,46.5,66.43,48.0,68.57,48.0,68.57,277661,127008,31.39,36.47,25874299,438405,84.0,0.0,83.0,1.0,1.0,3.96,80.0,21686.0,28986772,36976716,56.06,185736,28807692,20490172,15.4,23944116,11271404,7728,76,2410,77.23,71.65,62.33,525,59,3,1313.0,1313.0,1314.0,44.62,63.75,44.62,63.75,44.5,63.57,44.5,63.57,154710,249831,61.76,66.84,25843749,468955,98.99,16557.0,1821.0,2048.0,1672.0,1771.0,1887.0,2127.0,1844.0,36898124,29065364,44.06,141896,27527380,602356,0.45,16667708,11089184,572,67030408,66164,11204,16.93,93543,90531,447,16829.0,15968.0,15506.36,593,294,9180.0,9180.0,12581.0,9167.0,15623.0,27.5,39.29,27.5,39.29,24.5,35.0,24.5,35.0,81396,323145,79.88,1008,67898,1637,111061,3584,5070411,1120,75192,2650,179349,1008,67898,1637,111061,3584,1116,5070411,74916,1120,3604,75192,1658,111914,1659,111968,2711,182829,2721,183537,3318,1078,4676025,72284,1083,3324,72650,7478661,1124,3592,75456,3588,1123,5074296,75390,1623,109480,1632,110086,1035,69787,1032,69589,2690,181563,1113,3665,74670,8407026,11813,3808,256551,3592,1124,5080004,75456,1123,3584,75390,1652,111482,1653,111536,1019,68815,1021,68959
1479410758,37490420,28473068,43.16,189024,26945292,15284432,11940984,152,66900740,195832,39904,20.38,78608,93599,483,0.08,21.5,30.71,20.0,28.57,21.5,30.71,21.5,30.71,197229,207312,36509300,29454188,44.65,111144,27870432,16450824,11633000,100991,131596,0.01,0.05,178327,226214,55.92,23131.0,608.0,32869828,33093660,50.17,144652,26348132,17403040,13.08,21423228,5184,70,2054,72.19,68.54,58.77,327,59,1600.0,1600.0,1600.0,42.5,60.71,42.38,60.54,46.12,65.89,46.12,65.89,217627,186914,46.2,51.29,25942666,370038,0.25,5.94,5.94,96275.0,13246.0,1508.0,878.0,1074.0,487.0,864.0,421.0,421.0,35473448,30491672,46.22,225156,23702096,18652492,14.02,20348068,5764,6960,77,2108,78.09,71.91,58.97,14648.0,6774.0,6098.58,426,63,3728.0,3728.0,6263.0,3786.0,6872.0,47.0,67.14,46.5,66.43,48.5,69.29,48.5,69.29,277660,127009,31.39,36.47,25874299,438405,84.0,0.0,79.21,0.0,2.91,2.02,80.2,22681.19,29082280,36881208,55.91,185736,28809408,20095644,15.1,23817176,11272580,7632,85,2378,77.37,71.78,62.42,526,59,3,1569.31,1569.31,1574.26,44.0,62.86,44.0,62.86,44.5,63.57,44.5,63.57,154709,249832,61.76,66.84,25843749,468955,98.99,16035.0,1765.0,2235.0,1627.0,1918.0,1872.0,2261.0,1951.0,36898872,29064616,44.06,141896,27527448,602356,0.45,16667764,11089208,636,67030408,66164,11204,16.93,93543,90532,447,16713.0,15979.0,15540.99,593,294,9434.0,9432.0,13450.0,9438.0,16908.0,27.62,39.46,27.62,39.46,24.5,35.0,24.5,35.0,81396,323145,79.88,1097,74019,1557,105183,3492,4926142,1170,79093,2653,179148,1097,74019,1557,105183,3492,1176,4926142,79549,1170,3471,79093,1554,104869,1554,104833,2569,173311,2566,173125,3639,1272,5119059,85763,1270,3598,85619,8167158,1163,3474,78595,3499,1160,4935736,78397,1543,104188,1543,104188,1091,73438,1095,73758,2606,175950,1193,3488,80543,7833919,10834,3808,257111,3474,1163,4897095,78595,1173,3492,79255,1556,104989,1561,105319,1055,71254,1058,71464
1479410759,37489704,28473784,43.17,189024,26946120,15285176,11941052,36,66900740,195832,39904,20.38,78608,93599,483,0.08,21.0,30.0,20.5,29.29,21.5,30.71,21.5,30.71,197229,207312,36509140,29454348,44.65,111144,27870432,16450824,11633000,100991,131596,0.01,0.05,178326,226215,55.92,22255.0,577.0,32821884,33141604,50.24,144652,26348312,17395416,13.07,21450852,5184,66,2054,72.19,68.54,58.77,327,58,1523.0,1523.0,1521.0,42.5,60.71,42.25,60.36,46.38,66.25,46.38,66.25,217627,186914,46.2,51.29,25942666,370038,0.29,3.96,7.92,90814.0,13227.0,1706.0,733.0,1187.0,560.0,898.0,400.0,396.0,35393308,30571812,46.35,225156,23705932,18554976,13.94,20425116,6032,7008,87,2095,78.09,71.91,58.97,11182.0,6542.0,6238.69,427,63,3864.0,3864.0,6234.0,3813.0,6405.0,47.0,67.14,46.5,66.43,48.25,68.93,48.25,68.93,277660,127009,31.39,36.47,25874299,438405,76.77,3.03,81.0,0.0,6.19,1.98,80.61,32468.0,29091808,36871680,55.9,185736,28810204,20125380,15.13,23832484,11272868,7728,78,2378,77.37,71.78,62.42,525,58,3,1401.0,1401.0,1397.0,44.12,63.04,44.12,63.04,45.0,64.29,45.0,64.29,154709,249832,61.76,66.84,25843749,468955,99.07,15251.0,1936.0,1966.0,1675.0,1791.0,1857.0,2174.0,1956.0,36899144,29064344,44.06,141896,27527480,602356,0.45,16667752,11089208,668,67030408,66164,11204,16.93,93543,90528,447,17573.0,17042.0,16726.81,590,291,9270.0,9271.0,12771.0,9265.0,15768.0,27.5,39.29,27.5,39.29,24.5,35.0,24.5,35.0,81396,323145,79.88,1088,73128,1508,101821,3356,4732407,1178,79277,2603,175423,1088,73128,1508,101821,3356,1180,4732407,79421,1178,3374,79277,1491,100526,1494,100760,2697,182323,2701,182607,3289,1121,4638558,75470,1117,3327,75194,7530861,1179,3367,79403,3327,1186,4689681,79877,1524,102844,1523,102778,1145,77683,1141,77395,2653,178771,1147,3369,77235,7578248,10843,3789,255207,3367,1179,4750235,79403,1172,3353,78941,1485,100130,1486,100190,1166,78865,1164,78721
1479410760,37488840,28474648,43.17,189024,26947068,15285576,11941580,64,66900740,195832,39904,20.38,78608,93599,483,0.08,21.12,30.18,20.5,29.29,21.5,30.71,21.5,30.71,197229,207312,36509556,29453932,44.65,111144,27870488,16450844,11633008,100991,131596,0.01,0.05,178326,226215,55.92,23441.0,617.0,33004892,32958596,49.96,144652,26348468,17050096,12.81,21278420,5184,72,2019,72.09,68.58,58.84,326,58,1602.0,1602.0,1601.0,42.5,60.71,42.0,60.0,45.75,65.36,45.75,65.36,217626,186915,46.2,51.29,25942666,370038,0.29,6.06,6.06,83646.0,13221.0,1411.0,738.0,1324.0,557.0,761.0,426.0,374.0,35346216,30618904,46.42,225156,23709752,18960492,14.25,20471400,4636,6960,74,2143,78.09,71.91,58.97,13716.0,6680.0,6038.56,427,63,3804.0,3804.0,6805.0,3785.0,7147.0,47.0,67.14,46.5,66.43,48.0,68.57,48.0,68.57,277660,127009,31.39,36.47,25874299,438405,73.74,3.03,77.0,1.0,2.0,0.0,73.47,28684.0,29097916,36865572,55.89,185736,28811228,20388620,15.32,23832188,11273632,7680,74,2410,77.37,71.78,62.42,525,59,3,1412.0,1412.0,1415.0,44.38,63.39,44.38,63.39,44.62,63.75,44.62,63.75,154709,249832,61.76,66.84,25843749,468955,98.99,16464.0,1975.0,1934.0,1951.0,1791.0,1968.0,2009.0,1908.0,36899444,29064044,44.06,141896,27527512,602356,0.45,16667752,11089220,708,67030408,66164,11204,16.93,93543,90533,447,16594.0,15791.0,15323.81,596,297,9373.0,9373.0,12878.0,9359.0,15863.0,27.5,39.29,27.5,39.29,24.38,34.82,24.5,35.0,81396,323145,79.88,1125,76343,1573,106163,3505,4947735,1236,83603,2688,181822,1125,76343,1573,106163,3505,1239,4947735,83801,1236,3498,83603,1576,106505,1569,105987,2698,182537,2684,181589,3525,1224,4978684,82823,1226,3530,82967,7978733,1236,3492,83531,3533,1234,4988167,83399,1570,106121,1564,105713,1146,77462,1140,77066,2665,180355,1223,3482,82584,7755536,10717,3900,263804,3492,1234,4928561,83399,1236,3506,83531,1576,106505,1573,106307,1135,76726,1136,76804
