TimeStamp,0_kbmemfree,0_kbmemused,0_X..memused,0_kbbuffers,0_kbcached,0_kbactive,0_kbinact,0_kbswpfree,0_kbswpused,0_kbswpcad,0_dentunusd,0_inode.nr,0_X.dev.mapper.cloud..2.root_MBfsfree,0_X.dev.mapper.cloud..2.root_MBfsused,1_kbmemfree,1_kbmemused,1_X..memused,1_kbbuffers,1_kbcached,1_kbactive,1_kbinact,1_ldavg.15,1_X.dev.mapper.cloud..3.root_MBfsfree,1_X.dev.mapper.cloud..3.root_MBfsused,1_X.dev.mapper.cloud..3.root_.fsused,2_kbmemfree,2_kbmemused,2_X..memused,2_kbbuffers,2_kbcached,2_kbactive,2_file.nr,2_plist.sz,2_ldavg.1,2_ldavg.5,2_ldavg.15,2_totsck,2_X.dev.mapper.cloud..7.root_MBfsfree,2_X.dev.mapper.cloud..7.root_MBfsused,2_X.dev.mapper.cloud..7.root_.fsused,2_X.dev.mapper.cloud..7.root_.ufsused,2_X.dev.mapper.cloud..7.root_Ifree,2_X.dev.mapper.cloud..7.root_Iused,3_sum_intr.s,3_i129_intr.s,3_kbmemfree,3_kbmemused,3_X..memused,3_kbbuffers,3_kbcached,3_kbcommit,3_X..commit,3_kbactive,3_file.nr,3_runq.sz,3_plist.sz,3_ldavg.1,3_ldavg.5,3_ldavg.15,3_totsck,3_irec.s,3_idel.s,3_orq.s,3_iseg.s,3_X.dev.mapper.cloud..8.root_MBfsfree,3_X.dev.mapper.cloud..8.root_MBfsused,3_X.dev.mapper.cloud..8.root_.fsused,3_X.dev.mapper.cloud..8.root_.ufsused,3_X.dev.mapper.cloud..8.root_Ifree,3_X.dev.mapper.cloud..8.root_Iused,4_kbmemfree,4_kbmemused,4_X..memused,4_kbbuffers,4_kbcached,4_kbcommit,4_X..commit,4_kbactive,4_file.nr,4_runq.sz,4_plist.sz,4_ldavg.1,4_ldavg.5,4_ldavg.15,4_tcp.tw,4_X.dev.mapper.cloud..9.root_MBfsfree,4_X.dev.mapper.cloud..9.root_MBfsused,4_X.dev.mapper.cloud..9.root_.fsused,4_X.dev.mapper.cloud..9.root_.ufsused,4_X.dev.mapper.cloud..9.root_Ifree,4_X.dev.mapper.cloud..9.root_Iused,5_i138_intr.s,5_i139_intr.s,5_i142_intr.s,5_kbbuffers,5_kbcached,5_kbactive,5_kbinact,5_kbdirty,5_kbswpfree,5_kbswpused,5_kbswpcad,5_X..swpcad,5_dentunusd,5_irec.s,5_idel.s,5_orq.s,5_iseg.s,5_temp1_degC,5_temp1_.temp,5_temp2_degC,5_temp2_.temp,5_temp3_degC,5_temp3_.temp,5_temp4_degC,5_temp4_.temp,5_X.dev.mapper.cloud..5.root_MBfsfree,5_X.dev.mapper.cloud..5.root_MBfsused,5_X.dev.mapper.cloud..5.root_.fsused,6_RxPacktes,6_RxBytes,5_TxPacktes,5_TxBytes,6_RxPacktes,6_RxBytes,22_TxPacktes,22_TxBytes,23_RxPacktes,23_RxBytes,24_RxPacktes,24_RxBytes,25_TxPacktes,25_TxBytes,35_RxPacktes,35_RxBytes,37_TxPacktes,38_RxPacktes
1479410297,37845280,28118208,42.63,188992,26591600,15053900,11817788,66900732,195840,39892,78613,93604,197242,207299,36523124,29440364,44.63,110700,27856960,16442944,11626960,0.06,178340,226201,55.92,33674964,32288524,48.95,144488,26276880,20638380,4560,1838,64.85,55.19,50.38,321,217697,186844,46.19,51.27,25942675,370029,15099.0,983.0,36156216,29808904,45.19,224876,23570348,16163080,12.15,19693632,6528,63,1861,71.4,53.69,47.89,420,3969.0,3969.0,6873.0,3923.0,277788,126881,31.35,36.43,25874306,438398,29970248,35993240,54.57,185628,28440676,18612484,13.99,23194620,7248,69,2231,69.91,58.56,54.47,7,154774,249767,61.74,66.83,25843752,468952,1465.0,1950.0,1654.0,141672,27512112,16657400,11083376,984,67030400,66172,11212,16.94,93543,8156.0,8156.0,11308.0,8156.0,27.0,38.57,27.0,38.57,24.0,34.29,24.5,35.0,81411,323130,79.88,1030,70142,1028,70010,1030,70142,1040,70834,1039,70736,1034,70450,1022,69590,1045,71332,1040,1042
1479410298,37844484,28119004,42.63,188992,26592140,15054316,11817848,66900732,195840,39892,78613,93604,197242,207299,36523380,29440108,44.63,110700,27856960,16442944,11626960,0.06,178340,226201,55.92,33706648,32256840,48.9,144488,26277040,20588252,4560,1841,64.85,55.19,50.38,322,217696,186845,46.19,51.27,25942675,370029,14173.0,958.0,36062164,29902956,45.33,224876,23577560,16525540,12.42,19784648,6528,73,1893,71.4,53.69,47.89,420,4292.0,4292.0,6549.0,4291.0,277788,126881,31.35,36.43,25874306,438398,29833872,36129616,54.77,185628,28441280,18985696,14.27,23291912,7248,69,2263,69.91,58.56,54.47,7,154774,249767,61.74,66.83,25843752,468952,1579.0,2058.0,1514.0,141672,27512112,16657420,11083404,984,67030400,66172,11212,16.94,93543,8241.0,8241.0,11558.0,8246.0,27.0,38.57,27.0,38.57,24.0,34.29,24.5,35.0,81411,323130,79.88,1003,67907,1000,67709,1003,67907,1006,68097,1004,67941,999,67655,1010,68449,1011,68303,1007,1008
1479410299,37844044,28119444,42.63,188992,26592684,15055112,11817584,66900732,195840,39892,78613,93604,197242,207299,36523316,29440172,44.63,110700,27857020,16442980,11626984,0.06,178340,226201,55.92,33520076,32443412,49.18,144488,26277180,20767676,4608,1876,64.85,55.19,50.38,323,217696,186845,46.19,51.27,25942675,370029,14359.0,866.0,36025852,29939268,45.39,224876,23578528,16573064,12.46,19821824,6624,70,1896,71.4,53.69,47.89,421,4052.0,4052.0,6398.0,4102.0,277788,126881,31.35,36.43,25874306,438398,29851292,36112196,54.75,185628,28441720,19093772,14.35,23311932,7248,79,2265,69.91,58.56,54.47,7,154774,249767,61.74,66.83,25843753,468951,1493.0,1745.0,1475.0,141672,27512176,16657448,11083432,1048,67030400,66172,11212,16.94,93543,7983.0,7983.0,11158.0,7973.0,27.0,38.57,27.0,38.57,24.0,34.29,24.5,35.0,81411,323130,79.88,1014,68296,1013,68230,1014,68296,1001,67306,1003,67438,1021,68642,1017,68378,1011,68074,1013,1007
1479410300,37844572,28118916,42.63,188992,26593708,15055532,11817996,66900732,195840,39892,78613,93604,197242,207299,36523256,29440232,44.63,110700,27857080,16442996,11626996,0.06,178340,226201,55.92,33535780,32427708,49.16,144488,26277304,20747480,4560,1873,64.94,55.37,50.47,322,217696,186845,46.19,51.27,25942675,370029,13271.0,939.0,35974220,29990900,45.46,224876,23584484,16931576,12.72,19870300,6624,71,1928,71.4,53.69,47.89,421,3444.0,3444.0,6067.0,3465.0,277788,126881,31.35,36.43,25874306,438398,29877608,36085880,54.71,185640,28442412,18992008,14.27,23280096,7200,75,2265,69.91,58.56,54.47,7,154774,249767,61.74,66.83,25843753,468951,1416.0,1841.0,1452.0,141672,27512176,16657444,11083432,1048,67030400,66172,11212,16.94,93543,7820.0,7820.0,11048.0,7817.0,27.0,38.57,27.0,38.57,24.0,34.29,24.5,35.0,81411,323130,79.88,961,64747,960,64633,961,64747,975,65579,973,65447,950,64057,955,64387,975,65719,975,976
1479410301,37844040,28119448,42.63,188992,26593764,15056036,11817700,66900732,195840,39892,78613,93604,197242,207299,36522908,29440580,44.63,110704,27857104,16443020,11627028,0.06,178340,226201,55.92,33493092,32470396,49.22,144488,26277444,20825652,4704,1881,64.94,55.37,50.47,323,217696,186845,46.19,51.27,25942675,370029,12926.0,934.0,35967044,29998076,45.48,224880,23590228,16874384,12.68,19873676,6624,66,1928,71.4,53.69,47.89,421,3280.0,3281.0,5849.0,3240.0,277787,126882,31.35,36.43,25874306,438398,29824668,36138820,54.79,185640,28442868,19005016,14.28,23291212,7152,73,2261,69.91,58.56,54.47,7,154774,249768,61.74,66.83,25843754,468950,1451.0,1871.0,1545.0,141672,27512240,16657512,11083464,1112,67030400,66172,11212,16.94,93543,7788.0,7788.0,10913.0,7790.0,27.0,38.57,27.0,38.57,24.0,34.29,24.5,35.0,81411,323130,79.88,949,63983,952,64229,949,63983,932,63173,929,62975,944,63665,944,63653,920,62097,924,926
1479410302,37842556,28120932,42.63,188992,26594436,15056312,11818072,66900732,195840,39892,78613,93604,197242,207299,36523132,29440356,44.63,110704,27857108,16443040,11627044,0.06,178339,226202,55.92,33552352,32411136,49.13,144488,26277576,20739896,4656,1892,64.94,55.37,50.47,323,217696,186845,46.19,51.27,25942675,370029,13478.0,899.0,36073580,29891540,45.31,224880,23596292,16448692,12.36,19765896,6528,65,1893,71.13,53.93,47.99,420,3085.0,3085.0,5405.0,3072.0,277787,126882,31.35,36.43,25874306,438398,29926540,36036948,54.63,185640,28443472,18837900,14.16,23202100,7200,77,2247,70.31,58.83,54.58,6,154773,249768,61.74,66.83,25843753,468951,1533.0,1885.0,1540.0,141672,27512272,16657508,11083468,1144,67030400,66172,11212,16.94,93543,7802.0,7802.0,11071.0,7803.0,27.0,38.57,27.0,38.57,24.0,34.29,24.5,35.0,81411,323130,79.88,984,66769,985,66719,984,66769,1031,69675,1036,70029,996,67561,995,67507,1018,68881,996,998
1479410303,37843924,28119564,42.63,188992,26594848,15056536,11818240,66900732,195840,39892,78613,93604,197242,207299,36523288,29440200,44.63,110704,27857164,16443056,11627056,0.06,178339,226202,55.92,33449204,32514284,49.29,144488,26277700,20810840,4608,1876,64.94,55.37,50.47,323,217696,186845,46.19,51.27,25942675,370029,13929.0,936.0,36064708,29900412,45.33,224880,23596256,16550464,12.44,19777044,6576,65,1896,71.13,53.93,47.99,421,3307.0,3306.0,5559.0,3331.0,277787,126882,31.35,36.43,25874306,438398,29924820,36038668,54.63,185640,28443964,19000172,14.28,23196592,7248,72,2267,70.31,58.83,54.58,6,154773,249768,61.74,66.83,25843753,468951,1547.0,2025.0,1500.0,141672,27512308,16657536,11083480,1180,67030400,66172,11212,16.94,93543,8004.0,8004.0,11487.0,7996.0,27.0,38.57,27.0,38.57,24.0,34.29,24.5,35.0,81411,323130,79.88,984,66326,988,66706,984,66326,906,61134,906,61122,965,65060,962,64862,942,63554,959,955
1479410304,37842004,28121484,42.63,188992,26595004,15056784,11818132,66900732,195840,39892,78613,93604,197242,207299,36523256,29440232,44.63,110704,27857164,16443060,11627060,0.06,178339,226202,55.92,33360072,32603416,49.43,144492,26277860,20934820,4608,1908,64.94,55.37,50.47,323,217696,186845,46.19,51.27,25942675,370029,13715.84,850.5,36080052,29885068,45.3,224880,23601076,16485184,12.39,19757336,6528,70,1896,71.13,53.93,47.99,421,2909.9,2909.9,5281.19,2864.36,277787,126882,31.35,36.43,25874306,438398,30010884,35952604,54.5,185640,28444560,18667804,14.03,23169848,7104,71,2230,70.31,58.83,54.58,6,154773,249768,61.74,66.83,25843752,468952,1558.0,1874.0,1590.0,141672,27512308,16657548,11083480,220,67030400,66172,11212,16.94,93543,7785.0,7785.0,11070.0,7781.0,26.88,38.39,26.88,38.39,24.25,34.64,24.5,35.0,81411,323130,79.88,896,60274,893,60076,896,60274,908,60966,906,60822,916,61674,918,61794,920,61950,908,913
1479410305,37842020,28121468,42.63,188992,26595548,15057192,11818312,66900732,195840,39892,78613,93604,197242,207299,36523376,29440112,44.63,110704,27857196,16443092,11627088,0.06,178339,226202,55.92,33412376,32551112,49.35,144492,26278000,20902280,4608,1876,65.27,55.59,50.57,323,217696,186845,46.19,51.27,25942675,370029,13854.0,980.0,35998792,29966328,45.43,224880,23603836,16823724,12.64,19837772,6528,76,1928,71.13,53.93,47.99,421,3632.0,3632.0,5859.0,3645.0,277786,126883,31.35,36.43,25874306,438398,29969664,35993824,54.57,185640,28445296,18742512,14.09,23185840,7104,71,2248,70.31,58.83,54.58,6,154773,249768,61.74,66.83,25843752,468952,1559.0,1766.0,1535.0,141672,27512372,16657576,11083504,88,67030400,66172,11212,16.94,93543,7786.0,7786.0,10830.0,7783.0,26.5,37.86,26.5,37.86,24.0,34.29,24.5,35.0,81411,323130,79.88,967,65010,967,65010,967,65010,1002,67476,1002,67476,958,64312,961,64522,977,65686,968,967
1479410306,37839948,28123540,42.64,188992,26596828,15057560,11819112,66900732,195840,39892,78613,93604,197242,207299,36523676,29439812,44.63,110712,27857220,16443112,11627096,0.06,178339,226202,55.92,33379420,32584068,49.4,144492,26278128,20906040,4560,1908,65.27,55.59,50.57,323,217695,186846,46.19,51.27,25942675,370029,12942.0,798.0,35949408,30015712,45.5,224880,23608588,16871864,12.68,19885672,6528,65,1928,71.13,53.93,47.99,421,3207.0,3207.0,5642.0,3258.0,277786,126883,31.35,36.43,25874306,438398,29962756,36000732,54.58,185640,28445716,18612836,13.99,23160784,7056,65,2232,70.31,58.83,54.58,6,154773,249768,61.74,66.83,25843752,468952,1613.0,1776.0,1526.0,141676,27512400,16657536,11083504,116,67030400,66172,11212,16.94,93543,7743.0,7743.0,10772.0,7743.0,27.0,38.57,27.0,38.57,24.0,34.29,24.5,35.0,81411,323130,79.88,1013,68363,1016,68561,1013,68363,1016,68629,1016,68629,1039,70175,1036,69965,1037,69931,1033,1033
1479410307,37838664,28124824,42.64,188992,26597524,15057968,11819556,66900732,195840,39892,78613,93604,197242,207299,36523232,29440256,44.63,110712,27857248,16443112,11627096,0.06,178339,226202,55.92,33260000,32703488,49.58,144492,26278268,21057716,4608,1943,65.27,55.59,50.57,324,217695,186846,46.19,51.27,25942675,370029,12861.0,813.0,35945640,30019480,45.51,224880,23612468,16850660,12.66,19889412,6528,72,1928,70.8,54.15,48.1,421,2882.0,2882.0,5518.0,2857.0,277786,126883,31.35,36.43,25874306,438398,29960608,36002880,54.58,185640,28446592,18884856,14.19,23215012,7104,73,2264,70.53,59.06,54.68,6,154773,249768,61.74,66.83,25843752,468952,1552.0,1794.0,1724.0,141676,27512436,16657604,11083520,156,67030400,66172,11212,16.94,93543,7926.0,7926.0,11128.0,7920.0,26.5,37.86,26.5,37.86,24.0,34.29,24.5,35.0,81411,323130,79.88,979,66073,973,65665,979,66073,978,65887,976,65755,978,65995,979,66061,968,65403,990,987
1479410308,37839048,28124440,42.64,188992,26597812,15058728,11819080,66900732,195840,39892,78613,93604,197242,207299,36523200,29440288,44.63,110712,27857248,16443112,11627096,0.06,178339,226202,55.92,33415092,32548396,49.34,144492,26278412,20888604,4608,1897,65.27,55.59,50.57,323,217695,186846,46.19,51.27,25942675,370029,12769.0,741.0,35983960,29981160,45.45,224880,23612188,16550596,12.44,19851852,6432,70,1896,70.8,54.15,48.1,421,2827.0,2828.0,5258.0,2828.0,277786,126883,31.35,36.43,25874306,438398,29853320,36110168,54.74,185640,28447232,18914836,14.22,23297940,7104,68,2264,70.53,59.06,54.68,6,154773,249768,61.74,66.83,25843752,468952,1518.0,1695.0,1657.0,141676,27512440,16657596,11083520,160,67030400,66172,11212,16.94,93543,7675.0,7675.0,10648.0,7685.0,26.88,38.39,26.88,38.39,23.5,33.57,24.5,35.0,81411,323130,79.88,1004,67698,1006,67842,1004,67698,992,66931,998,67363,994,67014,997,67224,1005,67648,988,990
1479410309,37838904,28124584,42.64,188992,26598352,15059008,11819248,66900732,195840,39892,78613,93604,197242,207299,36523296,29440192,44.63,110712,27857308,16443148,11627124,0.06,178339,226202,55.92,33405708,32557780,49.36,144492,26278552,20916120,4560,1908,65.27,55.59,50.57,323,217695,186846,46.19,51.27,25942675,370029,12598.0,822.0,35930556,30034564,45.53,224880,23616060,16876052,12.68,19904316,6432,69,1928,70.8,54.15,48.1,421,2883.0,2882.0,5298.0,2870.0,277785,126884,31.35,36.43,25874306,438398,29932308,36031180,54.62,185640,28447852,18707536,14.06,23227872,7056,71,2229,70.53,59.06,54.68,6,154772,249769,61.74,66.83,25843752,468952,1530.0,1828.0,1566.0,141676,27512504,16657644,11083556,184,67030400,66172,11212,16.94,93543,7666.0,7666.0,10583.0,7659.0,26.0,37.14,26.0,37.14,24.0,34.29,24.5,35.0,81411,323130,79.88,1002,67579,1003,67645,1002,67579,1028,69440,1024,69140,993,67015,988,66673,1016,68765,990,988
1479410310,37837932,28125556,42.64,188992,26599276,15059656,11819580,66900732,195840,39892,78613,93604,197241,207300,36523268,29440220,44.63,110712,27857364,16443164,11627136,0.06,178339,226202,55.92,33355128,32608360,49.43,144492,26278688,20930444,4560,1908,64.93,55.68,50.62,324,217695,186846,46.19,51.27,25942675,370029,12879.0,877.0,35878264,30086856,45.61,224880,23620452,16901316,12.7,19957080,6432,74,1928,70.8,54.15,48.1,421,3011.0,3011.0,5418.0,2988.0,277785,126884,31.35,36.43,25874306,438398,29898300,36065188,54.67,185644,28448852,18668500,14.03,23210508,7056,71,2229,70.53,59.06,54.68,4,154772,249769,61.74,66.83,25843752,468952,1606.0,1799.0,1524.0,141676,27512536,16657636,11083556,216,67030400,66172,11212,16.94,93543,7572.0,7572.0,10750.0,7574.0,26.0,37.14,26.0,37.14,24.5,35.0,24.5,35.0,81411,323130,79.88,982,66598,982,66598,982,66598,934,63410,933,63344,988,66964,991,67174,958,65024,994,993
1479410311,37836640,28126848,42.64,188992,26599816,15060016,11819752,66900732,195840,39892,78613,93604,197241,207300,36522760,29440728,44.63,110716,27857392,16443180,11627148,0.06,178339,226202,55.92,33414472,32549016,49.34,144492,26278808,20859492,4560,1878,64.93,55.68,50.62,324,217695,186846,46.19,51.27,25942675,370029,12508.0,792.0,35981164,29983956,45.45,224880,23624172,16498088,12.4,19854884,6384,61,1893,70.8,54.15,48.1,420,2818.0,2818.0,5232.0,2817.0,277785,126884,31.36,36.43,25874306,438398,29928172,36035316,54.63,185644,28449340,18913112,14.21,23229236,7104,68,2264,70.53,59.06,54.68,4,154772,249769,61.74,66.83,25843752,468952,1472.0,1966.0,1557.0,141676,27512540,16657648,11083568,220,67030400,66172,11212,16.94,93543,7622.0,7622.0,10288.0,7612.0,26.0,37.14,26.0,37.14,24.5,35.0,24.5,35.0,81411,323130,79.88,933,63096,930,62898,933,63096,968,65653,972,65929,913,61680,913,61680,926,62422,911,911
1479410312,37835704,28127784,42.64,188992,26600872,15060880,11819984,66900732,195840,39892,78613,93604,197241,207300,36523044,29440444,44.63,110716,27857420,16443216,11627172,0.06,178339,226202,55.92,33345564,32617924,49.45,144492,26278944,20962176,4560,1908,64.93,55.68,50.62,323,217695,186846,46.19,51.27,25942675,370029,12869.0,991.0,35974980,29990140,45.46,224880,23617556,16836880,12.65,19864712,6384,75,1928,70.5,54.36,48.2,421,2811.0,2811.0,5295.0,2827.0,277785,126884,31.36,36.43,25874306,438398,29870352,36093136,54.72,185644,28450028,18700576,14.05,23197212,7056,78,2229,70.33,59.21,54.75,4,154772,249769,61.74,66.83,25843752,468952,1421.0,1841.0,1556.0,141676,27512568,16657696,11083580,256,67030400,66172,11212,16.94,93543,7357.0,7357.0,9996.0,7354.0,26.88,38.39,26.88,38.39,24.25,34.64,24.5,35.0,81411,323130,79.88,985,66858,985,66858,985,66858,964,65143,959,64801,1001,68030,1003,68162,995,67634,986,989
1479410313,37836076,28127412,42.64,188992,26601668,15061532,11820116,66900732,195840,39892,78613,93604,197241,207300,36523212,29440276,44.63,110716,27857424,16443216,11627168,0.06,178339,226202,55.92,33419228,32544260,49.34,144492,26279064,20880552,4608,1908,64.93,55.68,50.62,323,217694,186847,46.19,51.27,25942675,370029,13061.0,917.0,36001192,29963928,45.42,224880,23622540,16580224,12.46,19837516,6336,70,1893,70.5,54.36,48.2,420,2792.0,2792.0,5414.0,2818.0,277784,126885,31.36,36.43,25874306,438398,30057316,35906172,54.43,185644,28450904,18306440,13.76,23068700,7008,67,2194,70.33,59.21,54.75,4,154772,249769,61.74,66.83,25843752,468952,1527.0,1859.0,1631.0,141676,27512636,16657700,11083596,324,67030400,66172,11212,16.94,93543,7609.0,7609.0,10485.0,7614.0,27.0,38.57,27.0,38.57,24.0,34.29,24.5,35.0,81411,323130,79.88,966,65353,968,65485,966,65353,974,65945,975,66011,969,65471,966,65273,986,66589,985,983
1479410315,37834156,28129332,42.64,188992,26603136,15062536,11820544,66900732,195840,39892,78613,93604,197241,207300,36523052,29440436,44.63,110716,27857516,16443264,11627212,0.06,178339,226202,55.92,33219240,32744248,49.64,144492,26279336,21043620,4656,1943,64.77,55.81,50.69,324,217694,186847,46.19,51.27,25942675,370029,13348.0,1193.0,36151300,29813820,45.2,224880,23598512,16304492,12.25,19691092,6336,75,1877,70.5,54.36,48.2,420,3287.0,3287.0,5816.0,3304.0,277784,126885,31.36,36.43,25874306,438398,29942788,36020700,54.61,185644,28452372,18653716,14.02,23188476,7152,77,2232,70.33,59.21,54.75,4,154772,249769,61.74,66.83,25843752,468952,1545.0,1982.0,1705.0,141676,27512704,16657744,11083624,384,67030400,66172,11212,16.94,93543,7915.0,7915.0,10818.0,7911.0,27.5,39.29,27.5,39.29,24.0,34.29,24.5,35.0,81411,323130,79.88,1073,72871,1071,72727,1073,72871,1088,73580,1089,73658,1066,72237,1069,72447,1057,71595,1071,1070
1479410317,37832172,28131316,42.65,188992,26605252,15064080,11821620,66900732,195840,39892,78613,93604,197241,207300,36522812,29440676,44.63,110720,27857572,16443308,11627256,0.06,178339,226202,55.92,33198412,32765076,49.67,144496,26279600,21055788,4704,1943,64.77,55.81,50.69,324,217694,186847,46.19,51.27,25942675,370029,13912.0,1139.0,36001712,29963408,45.42,224884,23609960,16501844,12.4,19833872,6384,63,1893,70.46,54.62,48.32,420,3409.0,3409.0,5542.0,3384.0,277783,126886,31.36,36.44,25874306,438398,30192524,35770964,54.23,185644,28454976,17898712,13.45,22933892,7056,72,2162,71.02,59.54,54.89,3,154771,249770,61.74,66.83,25843752,468952,1483.0,1797.0,1627.0,141680,27512772,16657784,11083656,452,67030400,66172,11212,16.94,93543,7633.0,7633.0,10492.0,7633.0,27.0,38.57,27.0,38.57,24.12,34.46,24.5,35.0,81410,323131,79.88,1013,68587,1008,68257,1013,68587,1044,70787,1044,70787,989,66943,994,67297,985,66653,999,1003
1479410318,37831008,28132480,42.65,188992,26605784,15064352,11821504,66900732,195840,39892,78613,93604,197241,207300,36522828,29440660,44.63,110720,27857572,16443308,11627256,0.06,178339,226202,55.92,33262648,32700840,49.57,144496,26279740,21022336,4704,1927,64.77,55.81,50.69,324,217694,186847,46.19,51.27,25942675,370029,13986.14,1101.98,36004572,29960548,45.42,224884,23613672,16519356,12.41,19829836,6384,68,1893,70.46,54.62,48.32,420,3416.83,3416.83,5434.65,3412.87,277783,126886,31.36,36.44,25874306,438398,30184560,35778928,54.24,185644,28455140,17750260,13.34,22962948,6960,67,2142,71.02,59.54,54.89,3,154771,249770,61.74,66.83,25843752,468952,1504.0,1906.0,1770.0,141680,27512772,16657784,11083656,452,67030400,66172,11212,16.94,93543,7619.0,7619.0,10713.0,7614.0,27.0,38.57,27.0,38.57,24.5,35.0,24.5,35.0,81410,323131,79.88,1019,68872,1019,68848,1019,68872,988,66717,988,66729,1030,69747,1024,69339,1027,69579,1021,1016
1479410319,37831400,28132088,42.65,188992,26606452,15064704,11821796,66900732,195840,39892,78613,93604,197241,207300,36523496,29439992,44.63,110720,27857572,16443308,11627256,0.06,178339,226202,55.92,33154724,32808764,49.74,144496,26279868,21124780,4752,1943,64.77,55.81,50.69,324,217694,186847,46.19,51.27,25942675,370029,12620.0,986.0,36150696,29814424,45.2,224884,23611856,15972628,12.0,19683652,6240,68,1842,70.46,54.62,48.32,420,2813.0,2813.0,4956.0,2813.0,277783,126886,31.36,36.44,25874306,438398,30178212,35785276,54.25,185644,28455924,18180480,13.66,22997208,7008,77,2194,71.02,59.54,54.89,3,154771,249770,61.74,66.83,25843752,468952,1563.0,2118.0,1568.0,141680,27512836,16657816,11083680,516,67030400,66172,11212,16.94,93543,7468.0,7468.0,10589.0,7465.0,27.0,38.57,27.0,38.57,24.0,34.29,24.25,34.64,81410,323131,79.88,991,67207,993,67363,991,67207,1007,68154,1007,68142,986,66728,987,66806,1005,68018,1004,1003
1479410320,37829536,28133952,42.65,188992,26607248,15065448,11821776,66900732,195840,39892,78613,93604,197241,207300,36523268,29440220,44.63,110720,27857632,16443360,11627292,0.06,178339,226202,55.92,33154564,32808924,49.74,144496,26280004,21103808,4752,1943,65.19,56.04,50.79,324,217693,186848,46.19,51.27,25942675,370029,13349.0,1003.0,36065212,29899908,45.33,224884,23601260,16278448,12.23,19763540,6336,72,1863,70.46,54.62,48.32,422,2861.0,2861.0,4718.0,2935.0,277783,126886,31.36,36.44,25874306,438398,30200132,35763356,54.22,185644,28456536,17995264,13.52,22976996,7008,67,2162,71.02,59.54,54.89,3,154771,249770,61.74,66.83,25843752,468952,1467.0,1995.0,1360.0,141680,27512836,16657836,11083680,516,67030400,66172,11212,16.94,93543,7085.0,7085.0,10172.0,7090.0,27.0,38.57,27.0,38.57,24.12,34.46,24.5,35.0,81410,323131,79.88,1098,74337,1100,74469,1098,74337,1167,79339,1166,79273,1108,75021,1111,75219,1102,74457,1108,1107
1479410321,37828724,28134764,42.65,188992,26607920,15065912,11822096,66900732,195840,39892,78613,93604,197241,207300,36523460,29440028,44.63,110724,27857632,16443360,11627292,0.06,178339,226202,55.92,33322196,32641292,49.48,144496,26280144,21005600,4752,1914,65.19,56.04,50.79,325,217693,186848,46.19,51.27,25942675,370029,13266.0,963.0,36060016,29905104,45.33,224888,23592940,16557036,12.44,19772140,6336,94,1896,70.46,54.62,48.32,421,3964.0,3964.0,5626.0,3930.0,277782,126887,31.36,36.44,25874306,438398,30088416,35875072,54.39,185644,28457156,18253080,13.72,23029328,7008,72,2194,71.02,59.54,54.89,3,154771,249770,61.74,66.83,25843752,468952,1420.0,1916.0,1364.0,141680,27512900,16657872,11083704,580,67030400,66172,11212,16.94,93543,7308.0,7308.0,10578.0,7299.0,27.0,38.57,27.0,38.57,24.5,35.0,24.5,35.0,81410,323131,79.88,1123,76146,1123,76146,1123,76146,1035,69606,1038,69804,1129,76530,1122,76068,1107,74998,1110,1110
1479410322,37829020,28134468,42.65,188992,26608204,15066548,11821744,66900732,195840,39892,78613,93604,197241,207300,36523028,29440460,44.63,110724,27857720,16443376,11627308,0.06,178339,226202,55.92,33222880,32740608,49.63,144496,26280280,21094844,4752,1943,65.19,56.04,50.79,324,217693,186848,46.19,51.27,25942675,370029,13666.0,1036.0,36126568,29838552,45.23,224888,23597068,16201180,12.18,19702672,6192,73,1858,70.34,54.86,48.43,421,4096.0,4097.0,5868.0,4088.0,277782,126887,31.36,36.44,25874306,438398,30044772,35918716,54.45,185644,28457796,18556792,13.95,23073728,7152,79,2223,71.02,59.73,54.97,3,154771,249770,61.74,66.83,25843752,468952,1470.0,2106.0,1567.0,141680,27512936,16657868,11083716,616,67030400,66172,11212,16.94,93543,7756.0,7755.0,10786.0,7757.0,27.0,38.57,27.0,38.57,24.0,34.29,24.0,34.29,81410,323131,79.88,1080,72756,1074,72360,1080,72756,1145,77352,1148,77550,1086,73164,1093,73626,1117,75386,1091,1092
1479410323,37828812,28134676,42.65,188992,26608872,15066724,11822200,66900732,195840,39892,78613,93604,197241,207300,36523208,29440280,44.63,110724,27857748,16443408,11627332,0.06,178339,226202,55.92,33134920,32828568,49.77,144496,26280412,21139072,4752,1943,65.19,56.04,50.79,324,217693,186848,46.19,51.27,25942675,370029,14160.0,934.0,36168508,29796612,45.17,224888,23602808,15914476,11.96,19658244,6144,69,1823,70.34,54.86,48.43,420,3582.0,3581.0,5736.0,3586.0,277782,126887,31.36,36.44,25874306,438398,30120640,35842848,54.34,185644,28458204,18211144,13.69,23027096,7008,73,2194,71.02,59.73,54.97,3,154771,249770,61.74,66.83,25843752,468952,1455.0,2030.0,1450.0,141680,27512968,16657888,11083728,648,67030400,66172,11212,16.94,93543,7510.0,7511.0,10401.0,7508.0,27.25,38.93,27.25,38.93,24.0,34.29,24.12,34.46,81410,323131,79.88,1158,78375,1164,78771,1158,78375,1165,78733,1159,78331,1157,78309,1156,78243,1160,78411,1158,1158
